video,frame_idx,alert_confirmed,single_frame_suspicious,attack_state_active,p_adv,p_adv_display,p_media,a3b_observed_score,a3b_confirmed_score,a3b_display_score,a3b_triggered,a3b_source,a3b_reason,overexposure_ratio,is_glare,temporal_change,temporal_local_max,motion_score,flow_local_ratio,blur_score,track_score,confidence_drop_score,timing_ms,reason_codes
固定镜头室外视频.mp4,41,False,False,False,0.24247926473617554,0.24101316279357912,0.0,0.0,0.0,0.0,False,none,none,0.0001904296805150807,False,0.0666779950261116,0.4628966152667999,1.0,0.4437499940395355,0.2760288715362548,0.0,0.0,16.62199999555014,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,42,False,False,False,0.2395017296075821,0.24164555490016937,0.0,0.0,0.0,0.0,False,none,none,0.0001904296805150807,False,0.05641986057162285,0.477558970451355,1.0,0.4581250250339508,0.22506027751498744,0.5,0.0,15.021700004581362,temporal_texture_change;local_temporal_texture_change;motion_artifact;light_optical_flow_artifact;paired_temporal_light_flow_change;track_consistency_drop
固定镜头室外视频.mp4,43,False,False,False,0.23997390270233154,0.24164555490016937,0.0,0.0,0.0,0.0,False,none,none,0.0001977539068320766,False,0.05763031914830208,0.49584147334098816,1.0,0.43812498450279236,0.21568632125854484,0.0,0.0,21.01379999658093,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,44,False,False,False,0.2410830408334732,0.24164555490016937,0.0,0.0,0.0,0.0,False,none,none,0.00019531248835846782,False,0.06201345473527908,0.4944748282432556,1.0,0.453125,0.1756272315979003,0.0,0.0,16.05629999539815,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,45,False,False,False,0.2412315309047699,0.2412315309047699,0.0,0.0,0.0,0.0,False,none,none,0.00020019531075377017,False,0.06148996949195862,0.5124276280403137,1.0,0.5081250071525574,0.1743669244978162,0.0,0.0,15.69759999983944,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,46,False,False,False,0.24028463661670685,0.24117749228477478,0.0,0.0,0.0,0.0,False,none,none,0.00020751952251885086,False,0.05765334516763687,0.5094960927963257,1.0,0.4831250309944153,0.18770657645331482,0.0,0.0,16.971699995337985,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,47,False,False,False,0.24044382572174072,0.24115104587841035,0.0,0.0,0.0,0.0,False,none,none,0.00020996092644054443,False,0.0573454312980175,0.4979485273361206,1.0,0.4831250309944153,0.2009287410312228,0.0,0.0,16.124600006151013,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,48,False,False,False,0.2422708123922348,0.24115104587841035,0.0,0.0,0.0,0.0,False,none,none,0.00021484374883584678,False,0.06444435566663742,0.4907611608505249,1.0,0.4712499976158142,0.21715948316786016,0.5,0.0,23.854099999880418,temporal_texture_change;local_temporal_texture_change;motion_artifact;light_optical_flow_artifact;paired_temporal_light_flow_change;track_consistency_drop
固定镜头室外视频.mp4,49,False,False,False,0.2444828301668167,0.2412315309047699,0.0,0.0,0.0,0.0,False,none,none,0.00020996092644054443,False,0.06999631226062775,0.5007599592208862,1.0,0.45625001192092896,0.23820151223076708,0.0,0.0,16.83940000657458,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,50,False,False,False,0.24083450436592102,0.2422708123922348,0.0,0.0,0.0,0.0,False,none,none,0.00021728515275754035,False,0.05694231018424034,0.5100750923156738,1.0,0.48375001549720764,0.20556412802802185,0.0,0.0,16.27849999931641,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,51,False,False,False,0.24109461903572083,0.24279862856864928,0.0,0.0,0.0,0.0,False,none,none,0.0002294921869179234,False,0.056671276688575745,0.5234846472740173,1.0,0.5,0.2085577381981743,0.0,0.0,17.396800001733936,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,52,False,False,False,0.24263843894004822,0.24279862856864928,0.0,0.0,0.0,0.0,False,none,none,0.0002050781185971573,False,0.061705440282821655,0.521935224533081,1.0,0.5118750333786011,0.1725828912523057,0.0,0.0,16.5947000059532,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,53,False,False,False,0.24343374371528625,0.24343374371528625,0.0,0.0,0.0,0.0,False,none,none,0.0001904296805150807,False,0.06217231601476669,0.5353701710700989,1.0,0.47437500953674316,0.17659189965989847,0.0,0.0,21.529999998165295,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
